name	is_dir	size	date
takewhatyouwant.lipsync_ps4	False	124.7 KiB	11-Feb-2024 03:33
takewhatyouwant.mogg	False	18.5 MiB	11-Feb-2024 03:33
takewhatyouwant.mogg.dta	False	407 B	11-Feb-2024 03:33
takewhatyouwant.moggsong	False	73 B	11-Feb-2024 03:33
takewhatyouwant.png_ps4	False	43.0 KiB	11-Feb-2024 03:33
takewhatyouwant.rbmid_ps4	False	447.2 KiB	11-Feb-2024 03:33
takewhatyouwant.rbsong	False	20.5 KiB	11-Feb-2024 03:33
takewhatyouwant.songdta_ps4	False	1.2 KiB	11-Feb-2024 03:33
